         # x	           y	           z	          vx	          vy	          vz
   0.7485774	   1.2945704	   0.0087359	  -0.6733616	   0.4763863	   0.0265199
   0.7384268	   1.3016900	   0.0091344	  -0.6767008	   0.4705562	   0.0264798
   0.7282264	   1.3087219	   0.0095323	  -0.6799868	   0.4647076	   0.0264380
   0.7179771	   1.3156656	   0.0099295	  -0.6832196	   0.4588411	   0.0263945
   0.7076795	   1.3225211	   0.0103260	  -0.6863993	   0.4529572	   0.0263493
   0.6973344	   1.3292879	   0.0107219	  -0.6895257	   0.4470563	   0.0263025
   0.6869428	   1.3359658	   0.0111171	  -0.6925991	   0.4411390	   0.0262540
   0.6765054	   1.3425547	   0.0115115	  -0.6956193	   0.4352058	   0.0262039
   0.6660229	   1.3490542	   0.0119051	  -0.6985864	   0.4292571	   0.0261521
   0.6554963	   1.3554641	   0.0122980	  -0.7015004	   0.4232935	   0.0260988
   0.6449262	   1.3617843	   0.0126900	  -0.7043614	   0.4173154	   0.0260438
   0.6343135	   1.3680145	   0.0130812	  -0.7071695	   0.4113233	   0.0259872
   0.6236589	   1.3741544	   0.0134715	  -0.7099245	   0.4053178	   0.0259291
   0.6129634	   1.3802040	   0.0138610	  -0.7126267	   0.3992992	   0.0258693
   0.6022275	   1.3861629	   0.0142495	  -0.7152760	   0.3932680	   0.0258080
   0.5914523	   1.3920311	   0.0146371	  -0.7178726	   0.3872248	   0.0257452
   0.5806384	   1.3978083	   0.0150238	  -0.7204164	   0.3811700	   0.0256808
   0.5697867	   1.4034944	   0.0154095	  -0.7229075	   0.3751040	   0.0256149
   0.5588978	   1.4090892	   0.0157941	  -0.7253461	   0.3690274	   0.0255475
   0.5479728	   1.4145926	   0.0161778	  -0.7277321	   0.3629405	   0.0254786
   0.5370122	   1.4200043	   0.0165604	  -0.7300657	   0.3568439	   0.0254082
   0.5260169	   1.4253243	   0.0169419	  -0.7323469	   0.3507379	   0.0253363
   0.5149877	   1.4305524	   0.0173223	  -0.7345759	   0.3446231	   0.0252629
   0.5039254	   1.4356885	   0.0177016	  -0.7367526	   0.3384999	   0.0251881
   0.4928308	   1.4407324	   0.0180798	  -0.7388773	   0.3323687	   0.0251118
   0.4817046	   1.4456841	   0.0184569	  -0.7409499	   0.3262299	   0.0250341
   0.4705476	   1.4505435	   0.0188327	  -0.7429706	   0.3200841	   0.0249550
   0.4593607	   1.4553104	   0.0192073	  -0.7449395	   0.3139315	   0.0248745
   0.4481445	   1.4599847	   0.0195808	  -0.7468567	   0.3077728	   0.0247925
   0.4368998	   1.4645663	   0.0199530	  -0.7487222	   0.3016082	   0.0247092
   0.4256275	   1.4690553	   0.0203239	  -0.7505363	   0.2954382	   0.0246245
   0.4143284	   1.4734514	   0.0206935	  -0.7522990	   0.2892633	   0.0245384
   0.4030030	   1.4777546	   0.0210618	  -0.7540104	   0.2830838	   0.0244510
   0.3916524	   1.4819649	   0.0214288	  -0.7556706	   0.2769002	   0.0243622
   0.3802772	   1.4860821	   0.0217945	  -0.7572799	   0.2707128	   0.0242721
   0.3688781	   1.4901063	   0.0221588	  -0.7588382	   0.2645221	   0.0241807
   0.3574560	   1.4940374	   0.0225217	  -0.7603457	   0.2583285	   0.0240879
   0.3460116	   1.4978753	   0.0228832	  -0.7618026	   0.2521323	   0.0239939
   0.3345457	   1.5016200	   0.0232433	  -0.7632089	   0.2459340	   0.0238986
   0.3230590	   1.5052715	   0.0236019	  -0.7645649	   0.2397340	   0.0238020
   0.3115523	   1.5088298	   0.0239591	  -0.7658706	   0.2335327	   0.0237041
   0.3000264	   1.5122948	   0.0243148	  -0.7671261	   0.2273303	   0.0236050
   0.2884819	   1.5156666	   0.0246690	  -0.7683317	   0.2211274	   0.0235047
   0.2769197	   1.5189450	   0.0250217	  -0.7694875	   0.2149243	   0.0234031
   0.2653405	   1.5221302	   0.0253728	  -0.7705935	   0.2087214	   0.0233003
   0.2537450	   1.5252222	   0.0257224	  -0.7716501	   0.2025190	   0.0231963
   0.2421340	   1.5282208	   0.0260704	  -0.7726572	   0.1963175	   0.0230911
   0.2305082	   1.5311263	   0.0264169	  -0.7736151	   0.1901173	   0.0229848
   0.2188684	   1.5339385	   0.0267617	  -0.7745239	   0.1839187	   0.0228772
   0.2072153	   1.5366575	   0.0271049	  -0.7753837	   0.1777222	   0.0227685
   0.1955497	   1.5392833	   0.0274464	  -0.7761948	   0.1715280	   0.0226587
   0.1838722	   1.5418160	   0.0277863	  -0.7769573	   0.1653366	   0.0225477
   0.1721836	   1.5442557	   0.0281245	  -0.7776713	   0.1591482	   0.0224356
   0.1604846	   1.5466023	   0.0284610	  -0.7783370	   0.1529632	   0.0223223
   0.1487760	   1.5488559	   0.0287958	  -0.7789545	   0.1467819	   0.0222080
   0.1370585	   1.5510167	   0.0291289	  -0.7795241	   0.1406048	   0.0220926
   0.1253327	   1.5530845	   0.0294602	  -0.7800459	   0.1344321	   0.0219761
   0.1135995	   1.5550596	   0.0297898	  -0.7805201	   0.1282642	   0.0218585
   0.1018595	   1.5569420	   0.0301176	  -0.7809467	   0.1221013	   0.0217398
   0.0901134	   1.5587317	   0.0304436	  -0.7813261	   0.1159439	   0.0216202
   0.0783620	   1.5604289	   0.0307678	  -0.7816584	   0.1097922	   0.0214994
   0.0666060	   1.5620337	   0.0310902	  -0.7819438	   0.1036467	   0.0213777
   0.0548460	   1.5635460	   0.0314107	  -0.7821823	   0.0975075	   0.0212549
   0.0430827	   1.5649662	   0.0317294	  -0.7823743	   0.0913750	   0.0211312
   0.0313170	   1.5662941	   0.0320462	  -0.7825198	   0.0852495	   0.0210064
   0.0195493	   1.5675300	   0.0323612	  -0.7826191	   0.0791313	   0.0208807
   0.0077806	   1.5686740	   0.0326742	  -0.7826724	   0.0730208	   0.0207539
  -0.0039886	   1.5697261	   0.0329853	  -0.7826798	   0.0669182	   0.0206263
  -0.0157576	   1.5706865	   0.0332945	  -0.7826415	   0.0608239	   0.0204976
  -0.0275257	   1.5715553	   0.0336017	  -0.7825577	   0.0547381	   0.0203681
  -0.0392921	   1.5723327	   0.0339070	  -0.7824285	   0.0486611	   0.0202376
  -0.0510563	   1.5730188	   0.0342104	  -0.7822542	   0.0425933	   0.0201062
  -0.0628175	   1.5736137	   0.0345117	  -0.7820350	   0.0365348	   0.0199739
  -0.0745751	   1.5741176	   0.0348111	  -0.7817710	   0.0304861	   0.0198407
  -0.0863284	   1.5745306	   0.0351084	  -0.7814624	   0.0244473	   0.0197066
  -0.0980767	   1.5748529	   0.0354037	  -0.7811094	   0.0184188	   0.0195716
  -0.1098194	   1.5750846	   0.0356970	  -0.7807122	   0.0124008	   0.0194357
  -0.1215557	   1.5752259	   0.0359882	  -0.7802710	   0.0063936	   0.0192991
  -0.1332851	   1.5752770	   0.0362774	  -0.7797860	   0.0003976	   0.0191615
  -0.1450069	   1.5752379	   0.0365645	  -0.7792574	  -0.0055872	   0.0190231
  -0.1567204	   1.5751090	   0.0368495	  -0.7786853	  -0.0115603	   0.0188840
  -0.1684250	   1.5748903	   0.0371324	  -0.7780700	  -0.0175215	   0.0187439
  -0.1801200	   1.5745821	   0.0374132	  -0.7774116	  -0.0234706	   0.0186031
  -0.1918048	   1.5741845	   0.0376919	  -0.7767104	  -0.0294073	   0.0184615
  -0.2034787	   1.5736978	   0.0379684	  -0.7759665	  -0.0353313	   0.0183191
  -0.2151411	   1.5731220	   0.0382428	  -0.7751802	  -0.0412424	   0.0181760
  -0.2267914	   1.5724575	   0.0385150	  -0.7743516	  -0.0471404	   0.0180321
  -0.2384288	   1.5717044	   0.0387851	  -0.7734809	  -0.0530249	   0.0178874
  -0.2500529	   1.5708629	   0.0390530	  -0.7725683	  -0.0588958	   0.0177420
  -0.2616630	   1.5699332	   0.0393187	  -0.7716141	  -0.0647528	   0.0175958
  -0.2732584	   1.5689156	   0.0395822	  -0.7706183	  -0.0705957	   0.0174490
  -0.2848385	   1.5678102	   0.0398434	  -0.7695813	  -0.0764242	   0.0173014
  -0.2964026	   1.5666173	   0.0401025	  -0.7685032	  -0.0822381	   0.0171531
  -0.3079503	   1.5653370	   0.0403593	  -0.7673842	  -0.0880371	   0.0170041
  -0.3194809	   1.5639697	   0.0406139	  -0.7662245	  -0.0938211	   0.0168544
  -0.3309937	   1.5625155	   0.0408662	  -0.7650243	  -0.0995897	   0.0167041
  -0.3424881	   1.5609747	   0.0411162	  -0.7637839	  -0.1053428	   0.0165531
  -0.3539636	   1.5593475	   0.0413640	  -0.7625033	  -0.1110802	   0.0164014
  -0.3654196	   1.5576341	   0.0416095	  -0.7611828	  -0.1168016	   0.0162491
  -0.3768553	   1.5558349	   0.0418527	  -0.7598227	  -0.1225068	   0.0160962
  -0.3882704	   1.5539499	   0.0420935	  -0.7584230	  -0.1281956	   0.0159426
  -0.3996641	   1.5519796	   0.0423321	  -0.7569841	  -0.1338678	   0.0157885
  -0.4110358	   1.5499241	   0.0425684	  -0.7555060	  -0.1395232	   0.0156337
  -0.4223851	   1.5477836	   0.0428023	  -0.7539891	  -0.1451615	   0.0154783
  -0.4337112	   1.5455585	   0.0430339	  -0.7524334	  -0.1507825	   0.0153223
  -0.4450137	   1.5432491	   0.0432631	  -0.7508393	  -0.1563861	   0.0151657
  -0.4562919	   1.5408554	   0.0434900	  -0.7492068	  -0.1619721	   0.0150086
  -0.4675452	   1.5383780	   0.0437145	  -0.7475363	  -0.1675401	   0.0148509
  -0.4787732	   1.5358169	   0.0439366	  -0.7458279	  -0.1730901	   0.0146927
  -0.4899752	   1.5331725	   0.0441563	  -0.7440817	  -0.1786219	   0.0145339
  -0.5011506	   1.5304451	   0.0443737	  -0.7422981	  -0.1841352	   0.0143746
  -0.5122990	   1.5276349	   0.0445886	  -0.7404772	  -0.1896298	   0.0142147
  -0.5234197	   1.5247422	   0.0448012	  -0.7386192	  -0.1951057	   0.0140544
  -0.5345121	   1.5217674	   0.0450113	  -0.7367242	  -0.2005624	   0.0138935
  -0.5455758	   1.5187106	   0.0452190	  -0.7347926	  -0.2060000	   0.0137321
  -0.5566102	   1.5155722	   0.0454243	  -0.7328245	  -0.2114182	   0.0135703
  -0.5676147	   1.5123525	   0.0456271	  -0.7308201	  -0.2168168	   0.0134080
  -0.5785888	   1.5090517	   0.0458275	  -0.7287796	  -0.2221956	   0.0132451
  -0.5895320	   1.5056702	   0.0460254	  -0.7267032	  -0.2275545	   0.0130819
  -0.6004436	   1.5022083	   0.0462209	  -0.7245911	  -0.2328932	   0.0129181
  -0.6113232	   1.4986663	   0.0464139	  -0.7224435	  -0.2382117	   0.0127540
  -0.6221703	   1.4950444	   0.0466045	  -0.7202605	  -0.2435097	   0.0125893
  -0.6329843	   1.4913430	   0.0467926	  -0.7180425	  -0.2487870	   0.0124243
  -0.6437646	   1.4875624	   0.0469781	  -0.7157896	  -0.2540435	   0.0122588
  -0.6545109	   1.4837030	   0.0471612	  -0.7135020	  -0.2592791	   0.0120930
  -0.6652224	   1.4797650	   0.0473418	  -0.7111798	  -0.2644934	   0.0119267
  -0.6758988	   1.4757487	   0.0475199	  -0.7088234	  -0.2696865	   0.0117600
  -0.6865395	   1.4716545	   0.0476955	  -0.7064328	  -0.2748581	   0.0115929
  -0.6971440	   1.4674827	   0.0478686	  -0.7040083	  -0.2800081	   0.0114255
  -0.7077118	   1.4632336	   0.0480391	  -0.7015501	  -0.2851362	   0.0112577
  -0.7182424	   1.4589075	   0.0482071	  -0.6990584	  -0.2902424	   0.0110895
  -0.7287352	   1.4545049	   0.0483726	  -0.6965334	  -0.2953264	   0.0109209
  -0.7391898	   1.4500260	   0.0485356	  -0.6939752	  -0.3003882	   0.0107521
  -0.7496058	   1.4454711	   0.0486960	  -0.6913841	  -0.3054276	   0.0105828
  -0.7599825	   1.4408406	   0.0488538	  -0.6887602	  -0.3104444	   0.0104133
  -0.7703195	   1.4361349	   0.0490091	  -0.6861038	  -0.3154384	   0.0102434
  -0.7806163	   1.4313542	   0.0491619	  -0.6834151	  -0.3204096	   0.0100732
  -0.7908724	   1.4264989	   0.0493121	  -0.6806942	  -0.3253577	   0.0099027
  -0.8010874	   1.4215694	   0.0494597	  -0.6779413	  -0.3302826	   0.0097319
  -0.8112608	   1.4165661	   0.0496048	  -0.6751567	  -0.3351843	   0.0095608
  -0.8213920	   1.4114892	   0.0497472	  -0.6723405	  -0.3400624	   0.0093895
  -0.8314807	   1.4063391	   0.0498871	  -0.6694930	  -0.3449170	   0.0092178
  -0.8415263	   1.4011162	   0.0500244	  -0.6666142	  -0.3497477	   0.0090459
  -0.8515284	   1.3958209	   0.0501592	  -0.6637045	  -0.3545546	   0.0088737
  -0.8614865	   1.3904534	   0.0502913	  -0.6607640	  -0.3593375	   0.0087013
  -0.8714002	   1.3850142	   0.0504209	  -0.6577929	  -0.3640962	   0.0085286
  -0.8812689	   1.3795036	   0.0505478	  -0.6547913	  -0.3688306	   0.0083557
  -0.8910923	   1.3739221	   0.0506721	  -0.6517596	  -0.3735406	   0.0081825
  -0.9008699	   1.3682699	   0.0507939	  -0.6486978	  -0.3782260	   0.0080092
  -0.9106012	   1.3625474	   0.0509130	  -0.6456061	  -0.3828866	   0.0078356
  -0.9202858	   1.3567550	   0.0510295	  -0.6424848	  -0.3875225	   0.0076618
  -0.9299232	   1.3508931	   0.0511434	  -0.6393341	  -0.3921334	   0.0074878
  -0.9395130	   1.3449620	   0.0512547	  -0.6361541	  -0.3967192	   0.0073136
  -0.9490549	   1.3389622	   0.0513634	  -0.6329450	  -0.4012797	   0.0071393
  -0.9585482	   1.3328940	   0.0514694	  -0.6297071	  -0.4058150	   0.0069647
  -0.9679926	   1.3267578	   0.0515728	  -0.6264404	  -0.4103247	   0.0067900
  -0.9773877	   1.3205540	   0.0516736	  -0.6231452	  -0.4148089	   0.0066151
  -0.9867330	   1.3142829	   0.0517718	  -0.6198217	  -0.4192673	   0.0064401
  -0.9960282	   1.3079450	   0.0518673	  -0.6164701	  -0.4236999	   0.0062649
  -1.0052727	   1.3015406	   0.0519602	  -0.6130905	  -0.4281065	   0.0060895
  -1.0144662	   1.2950702	   0.0520504	  -0.6096831	  -0.4324870	   0.0059141
  -1.0236083	   1.2885341	   0.0521381	  -0.6062482	  -0.4368414	   0.0057385
  -1.0326985	   1.2819327	   0.0522230	  -0.6027859	  -0.4411694	   0.0055628
  -1.0417364	   1.2752664	   0.0523053	  -0.5992964	  -0.4454710	   0.0053869
  -1.0507217	   1.2685357	   0.0523850	  -0.5957799	  -0.4497460	   0.0052110
  -1.0596538	   1.2617408	   0.0524621	  -0.5922366	  -0.4539944	   0.0050349
  -1.0685325	   1.2548823	   0.0525365	  -0.5886666	  -0.4582160	   0.0048588
  -1.0773573	   1.2479605	   0.0526082	  -0.5850701	  -0.4624107	   0.0046826
  -1.0861279	   1.2409758	   0.0526773	  -0.5814474	  -0.4665784	   0.0045063
  -1.0948437	   1.2339287	   0.0527437	  -0.5777986	  -0.4707189	   0.0043299
  -1.1035045	   1.2268195	   0.0528075	  -0.5741239	  -0.4748323	   0.0041535
  -1.1121099	   1.2196487	   0.0528686	  -0.5704234	  -0.4789183	   0.0039770
  -1.1206594	   1.2124166	   0.0529271	  -0.5666975	  -0.4829769	   0.0038004
  -1.1291527	   1.2051237	   0.0529829	  -0.5629461	  -0.4870079	   0.0036238
  -1.1375894	   1.1977704	   0.0530361	  -0.5591696	  -0.4910112	   0.0034472
  -1.1459691	   1.1903571	   0.0530866	  -0.5553681	  -0.4949868	   0.0032705
  -1.1542915	   1.1828842	   0.0531344	  -0.5515418	  -0.4989345	   0.0030939
